id,text
95,[赞][赞][赞][玫瑰][玫瑰][玫瑰]
96,[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌]
97,这太牛逼了
98,法国的浪漫咱不懂，激情激情在激情。
99,[比心][比心][比心]
100,你们就是报道这样的事情博人眼球么，国内的事都没整明白跑国外去了
101,[赞][赞][赞][赞][鼓掌][鼓掌][鼓掌][鼓掌][图片表情]
102,[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]
103,[赞][赞][赞][赞][鼓掌][鼓掌][鼓掌][鼓掌]
104,[赞][赞][赞][赞][赞][赞]
105,胖东来大军来报道
106,弱弱的问一句国外都这样乱吗[看][看][看]
107,这有什么稀奇古怪的，他们本身就是个浪漫的国家[呲牙][呲牙][呲牙]
108,七十人[发呆][发呆][发呆]
109,[图片表情]
110,排队得排多久
111,在法国，这种情况他们会离婚吗？[吃瓜群众]
112,人才[灵机一动]
113,中国安全
114,吓得我立马喝了一瓶。[加一]
115,胡子拉碴显老
116,现役换皮北约军人吧
117,欧美人吃的食物各种激素
118,甚至为了上前线“临时”退役了。[doge]
119,好高的发际线
120,[干杯][干杯][干杯]
121,给英雄点赞！
122,[尬笑]
123,[捂脸][捂脸][捂脸]  不会真有人以为北约还没参战吧
124,英国雇佣兵一个不留
125,犹太人被驱逐、被屠杀的原因昭然若揭！[作揖]
126,[爱心][爱心][爱心]
127,[赞][赞][赞][赞]
128,[赞][赞][赞][赞][赞]
129,影响你的出经量吗
130,这什么人？智商感人[发怒]
131,德州撤资中国市场没写出来，新闻披露不及时，差评，暂不关注
132,第一条不是退役了吗？
133,灭蚁灭美
134,居然对平民下手！
135,战争结束后，做建筑工程的把活干了，接不完的项目[抠鼻]
136,黎巴嫩政府军队去那了怎么一个国家就几个游击队[捂脸][捂脸][捂脸]
137,[感谢][感谢][感谢][感谢][感谢][感谢][感谢][感谢][感谢][感谢][感谢][感谢][流泪][流泪][流泪][流泪][流泪][流泪]
138,历害了
139,老百姓“提前预知”，都在围观
140,胡赛武装，过去[灵机一动][灵机一动][灵机一动][灵机一动][灵机一动][灵机一动]
141,真厉害[感谢]
142,这个真猛！[赞]
143,这世界你炸我，我炸你炸来炸去最终得到什么是为军工厂赚钱吗
144,不用怀疑，冒着非法坐牢的风险也要拍照，就是间谍
145,就是故意的
146,一定是故意的
147,改判无期[doge]
148,花花你说你是不是姓张，名伟[doge][doge]
149,访问？
150,[赞][赞][赞][赞][赞][赞][击掌][击掌][击掌]
151,看不懂
152,逮捕罪犯
153,e$trryu[爱心][爱心][爱心][爱心][爱心]cyo[爱心]
154,判轻了
155,用词不当
156,处罚太轻了吧，才两年[撇嘴]
157,小题大作，大题小作。
158,[666][火]
159,[火][玫瑰]
160,毫不意外，符合香港人目无法纪，自私自利的固有印象
161,实力在，根本不怕拍，就怕吹牛，偷拍了与吹牛不一样[碰拳][碰拳][碰拳]
162,其实直接安装23三乐园里的就行
163,我们不是不知道为什么突然感觉自己萌萌哒的时候可以发货的时候给我打电话的时候可以给我打电话的时候可以给我
164,应该判5年以上
165,必须严惩
166,必须严惩，因为动机难料。
167,送到沙漠去劳改十年，表现不好永远牢改下去。
168,[灵机一动][灵机一动][灵机一动]
169,家都偷了
170,好👍
171,人家又不是生产不出来
172,反无人机装备呢
173,无人机怎么带进去的？该思考这个问题了
174,[赞][赞][赞][赞][666][666]
175,[捂脸][捂脸][捂脸][捂脸]
176,禁飞区能起飞，这设备本来就违法了吧
177,无线新闻最专业、最公正、最及时。 [赞]  [赞]  [赞]  [鼓掌]  [鼓掌]  [鼓掌]  [感谢]  [感谢]  [感谢]
178,会不会是间谍？
179,好玩
180,[赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞]
181,[发怒][发怒][发怒][发怒][发怒][发怒][发怒]
182,漂亮
183,抓间谍[惊恐]
184,香港警方这次干得漂亮[赞][赞][赞]
185,这种事情不开玩笑
186,情节严重，必须严重处理
187,我想问一下军用码头，为什么让游客靠近？？？
188,无人机航拍有间谍卫星拍的清晰吗？
189,支持
190,判轻了！
191,重判
192,[发怒][发怒][发怒]
193,应该10年起步
194,特务
195,明知禁止区域不准放飞无人机而有意拍摄海南舰属于违法应严惩[抱拳][抱拳][抱拳]
196,是特务吧！
197,手机拍了就不错了，还无人机拍，拘留
198,[呲牙][呲牙][呲牙]
199,[泪奔][泪奔][泪奔]访问
200,拍那么仔细  露馅了怎么办[抠鼻]
201,老火了，既然开出去了，就不要怕别人拍啊，拍了发网上还可以震慑住敌人，美国不就是如此，他还巴不得敌人帮他宣传，再说了把自己国家的武器拍出来，老百姓的自豪感，爱国情怀会更加强烈[微笑]
202,刚好舰艇上试试反无人机武器
203,整个 直 照
204,没有底线，必须无期
205,作死的节奏，判重点
206,罚钱没用  直接判十年  效果好点
207,敌特
208,[感谢][感谢][感谢][感谢][感谢][感谢][感谢][感谢]
209,[赞][赞][赞][图片表情]
210,正能量[赞][赞][赞]
211,值得表扬[赞]
212,[比心][比心][比心][玫瑰][玫瑰][玫瑰]
213,绍兴人被骗[流泪][流泪][流泪]
214,我的家人还没有回来
215,[酷拽]
216,来点瘦菌，我想减肥[捂脸][捂脸][捂脸]
217,我也想长胖[流泪]
218,应该，太应该了[赞]
219,查
220,川普还真是记仇[尬笑][尬笑]
221,自己都挨枪了，这仇得报！
222,👍👍👍
223,[赞][赞][赞][赞][赞][赞][赞][赞]
224,觉得假的[赞][赞][赞]
225,必须调查
226,[666][666][666][666][666][666][666][666][666]
227,[赞][赞][赞][666][666][666]
228,[赞][赞][赞][赞][赞][666][666][666][666][666]
229,[赞][赞][赞][赞][赞][赞][鼓掌][鼓掌][鼓掌][鼓掌]
230,正能量
231,严惩不贷
232,@[赞][赞][赞][赞][赞][赞][赞][赞][赞][赞]
233,抓到严惩不贷
234,[赞][赞][赞][比心][比心][比心]
235,哪国的渔船
236,船上有烟[看]
237,全部抓了，关六十天
238,[泪奔]跳帮都用上了
239,这都是有大货了，渔民一般可不会这样做
240,黑船吧？人贩子？毒品？反正不是干好事的
241,鲁胶渔，原来是搞的自己人！[赞][赞][赞]
242,说清楚是哪国渔民就那么难吗
243,给他一炮
244,我在广东[呲牙]
245,你不说说他哪违法了吗？
246,[抠鼻][抠鼻]
247,严查严惩
248,好厉害啊[泣不成声][泣不成声][泣不成声]没猜错的话应该是炎黄子孙的渔夫[泣不成声][泣不成声][泣不成声]
249,对内好威武啊，又立大功一件[捂脸][捂脸][捂脸][捂脸][捂脸]
250,不知该鱼船在海里捕鱼惹了谁，
251,越南的？
252,哪的船，是不是咱们国家的？
253,这哪个国家的渔船
254,更多细节
255,[赞][赞][赞][赞][赞][赞][赞][赞][赞]
256,哪国渔船啊
257,渔船是中国的吧，外国渔船中国海警一般比较柔性执法
258,肯定是普通玉米
259,抓外人吗？
260,[捂脸][捂脸][捂脸][捂脸][捂脸][捂脸]
261,这是走私了?
262,是村里的还是村外的
263,要嘛走私要嘛走粉
264,朝鲜的船
265,🇰🇵
266,好多废话[尬笑]
267,间谍船
268,听说辽宁舰退役后交付给海警[疑问][疑问][疑问]
269,没明确那国船，闭着眼说话。
270,那个国家的？
271,威武霸气可逮住自己人啦，出口恶气
272,第一
273,怎么不说给日本免签了呢？
274,"直接干翻了，还招抓回来干嘛？
回来炫耀的吗？"
275,南朝鲜人
276,搞错了
277,我想知道船员是哪国人
278,菲猴子的破船啥时候抓
279,[赞][赞][赞][赞][赞][赞][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]
280,我拉黑了这营销号，听不懂
281,关键是中国鱼船？还是外国鱼船？  我们才评论
282,是中国鱼船吧[捂脸]
283,有面外国旗！
284,这个说辞我不信
285,据说是泡菜
286,可怜的鱼民
287,小棒子国
288,哪个国家的[抱拳]
289,那三个人身手真好
290,[难过至极][难过至极][难过至极]
291,前排，前排
292,[难过至极][难过至极][难过至极][难过至极]
293,[星星眼]
294,时代少年团
295,111
296,他们最后一下走出来，真的震惊到了[难过至极]
297,3
298,笑死我了[捂脸]
299,[爱心][爱心][爱心]少年团
300,？
301,1
302,[666][666][666][玫瑰][玫瑰][玫瑰]
303,2
304,[摸鱼][摸鱼][摸鱼]
305,超激动超喜欢
306,时代少年团永远在一起
307,时代少年团永远在一起[难过至极][难过至极][难过至极]
308,@李飞别吓我 @爱源. @爆米花
309,@HX好香^ @^薯条醒醒叭🍟
310,[呲牙][呲牙][呲牙][呲牙][呲牙][呲牙]
311,[看][看][看]
312,陕西[尬笑]
313,[拳头][拳头][拳头][灵机一动][灵机一动][灵机一动]
314,[鼓掌][鼓掌][鼓掌][鼓掌]
315,忍住，你什么都有，你老婆为你铺路，你自已断了！后面什么都没有[尬笑][尬笑][尬笑]
316,送他一副银手镯
317,"爱我的人为我付出一切
我却为我爱的人
流泪狂乱心碎
爱与被爱同样受罪
为什么不懂
拒绝痴情的包围[灵机一动]"
318,实名
319,好！太好了，大流氓落马了
320,海南的腐败真的是很严重，各个行业腐败连天，这样的政府怎么促进地方发展？
321,暴露出来很不容易
322,这事对海南影响恶劣
323,这么牛
324,[爱心][爱心][爱心][玫瑰][龇牙][龇牙][龇牙][龇牙][龇牙][玫瑰][爱心][爱心][爱心]
325,[狗][大便][菜刀]
326,顶起来
327,哈哈哈，嘎
328,各有需求
329,支持严查[赞]
330,玩的那么花[囧]出轨人妻
331,主播正能量[赞]
332,英雄[赞]
333,[赞][赞]
334,支持你
335,在闪现
336,艾克在发力
337,这玩意叫谷歌？[图片表情]
338,洗盘子
339,一个巴掌拍不响
340,这斯文人[捂脸][捂脸][捂脸][捂脸][捂脸]
341,都好这口怎办！
342,[赞][赞][赞]人才
343,她想吃啥，自己不能买吗
344,@[666]
345,终究纸包不住火
346,真带劲
347,@
348,[捂脸]
349,为什么打码，直接亮亮相多好
350,这女的可以呀
351,[感谢][感谢][感谢][呲牙]
352,[泪奔][泪奔][泪奔]
353,今年龙年冲生肖狗，
354,[鼓掌]
355,除了生命才是公平
356,[发呆][发呆][发呆]
357,[呲牙][呲牙][呲牙][呲牙][呲牙]
358,又帅又多金，女人的最爱
359,又是一个百亿级[捂脸][捂脸]
360,全国人民都知道咯
361,[赞][赞][赞][赞][赞][赞][赞][赞]有戏看了
362,你爱人？爱你吗？
363,兄弟你受委屈了啊！最好也带着孩子去做一下鉴定吧！
364,歌以咏志
365,我前年有天夜晚十一点回家，碰见一个裸体男
366,侦办个粑粑，这事根本就不管
367,现在缺人踩缝纫机
368,[鼓掌][鼓掌][鼓掌]
369,牛逼啊！海南干湖南的[666][666][666]
370,中流砥柱，先进代表[赞][赞][赞]
371,求求大家帮忙查陵水县
372,很多！村书记也是这种人
373,[捂脸][捂脸][捂脸]🔪
374,可了不得
375,@[流泪][流泪]
376,记得复仇
377,炸雷
378,精简版高育良
379,必须逮捕
380,他喜欢嘴巴大的
381,[发怒][发怒][发怒][发怒][发怒][发怒]
382,好样的
383,现在这个社会哦[吐血][吐血][吐血]江西万年县[吐血][吐血][吐血]
384,这个必须挺  我也受过不公平对待
385,说实话，事情发展到这个地步，即使我出面，也不好调解了。
386,这个社会
387,[一起加油]
388,顶一下
389,[赞][赞][赞]拿钉锤吧
390,你爱人是目愿的吗？
391,你看那样子像是被强迫的吗？[捂脸]
392,只字不提自己的老婆破坏别人的家庭[尬笑][尬笑][尬笑]
393,早就看到过男主的视频   现在才爆出来[灵机一动]
394,已经查了
395,！！！
396,牛皮
397,[鼓掌][鼓掌]
398,[赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞]
399,把她休了吧
400,查一定要查到底
401,能动手别吵吵！
402,书记不容易啊
403,三把手。
404,准备提车不好吗？
405,[捂脸][捂脸][捂脸][赞][赞][赞]
406,[赞][赞][赞][赞][赞][赞][赞]
407,下三白
408,早被查抓
409,色字头上一把刀
410,[爱心]  [比心]  [赞]  [赞]  [赞]  [赞]  [赞]  [爱心]  [比心]  [666]  [666]  [666]  [666]  [666]  [爱心]  [比心]
411,羡慕有钱有势的书记
412,80后[赞][赞][赞]
413,青青草原
414,严查
415,离了就行了嘛
416,老话说，杀父夺妻。但是你别这么做，相信法律！
417,苍蝇应该不👀无缝的🥚吧[九转大肠][九转大肠][九转大肠]
418,搞得就是良家妇女，一拍即合，不喝也得喝
419,正常
420,领导真辛苦
421,没得城府耶[呲牙][呲牙]
422,吓人
423,这很稀奇吗？你见过一个县级氏族成员害死一个大学毕业生而毫发无伤吗？
424,霸占他人妻子是和道理啊礼义廉耻还有吗
425,@今日关注 @人民日报 @今日头条 @今日热点 @人民网 @人民视频 @央视新闻 @小央视频 @最高人民检察院 @中国法院网
426,提前祝大家新年快乐，新年安全[尬笑][尬笑][尬笑]
427,红颜祸水啊[捂脸][捂脸][捂脸]
428,不像好人[抱抱你]
429,@[赞][赞][赞][赞][赞][赞]
430,[抠鼻][抠鼻][抠鼻]呵呵
431,西门峰
432,你的刀那
433,这个队伍[大笑][大笑][大笑]
434,啥眼光，
435,一大早就看到八卦
436,也有可能他就是那样，也有可能他被人整，反正真相不重要，重要的是，他倒了
437,长期保持你早干啥来[赞][赞][赞]
438,[咖啡]
439,[比心][比心]
440,这就是我的大学生活啊[流泪][流泪][流泪]
441,[感谢][感谢][感谢]
442,在天有灵[玫瑰][玫瑰][玫瑰]
443,候元祥
444,候老能救
445,[鞭炮][鞭炮][鞭炮]
446,[祈祷][祈祷][祈祷]
447,别岀来吓人
448,怎么办理
449,多少钱一台好看
450,[比心][比心][比心][赞][赞][赞]
451,一路走好[感谢][感谢][感谢]
452,[流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][爱心][爱心][爱心]
453,[比心][比心][比心][比心]
454,哈哈 [笑哭]一直觉得哪儿不太对
455,它们没有脸
456,唉，时代变了，大声密谋不行啦
457,跟诚实不沾边，人家是打心底里傲慢，潜意识居高临下刻进骨子里了
458,民主党伪君子，共和党真小人
459,谢谢提醒
460,怎么拆散，单挑吗？
461,这是坏蛋要捣乱了[饺子]
462,美国跟欧洲也分开
463,北约组织危害世界和平必须拆解花灰!
464,[发怒][发怒][发怒][发怒]
465,晚啦[捂脸][捂脸][捂脸][捂脸]
466,他们在害怕文明的到来
467,可以的。只要把乌克兰卖了就可以了。
468,做梦呢？
469,梦游了
470,美粉们看了有什么感觉？
471,你想拆开来让你吃，这个是不可能的，
472,乌拉[赞][赞][赞][赞]
473,为了民众美好生活，希望世界都向中俄学习。[赞][赞][赞][赞]
474,中俄友谊长存，你是永远拆不散的。
475,美国人受不了了
476,美国威胁全世界那里有战争那里有美国参加
477,做白日梦
478,白日梦
479,[炸弹][炸弹][图片表情]
480,放屁
481,胡说八道
482,心里发虚了，吓到了[感谢][感谢][感谢][捂脸][捂脸][捂脸]
483,外科手术吧，一刀一个
484,中俄友谊万岁
485,[赞][赞][赞][鼓掌][鼓掌][鼓掌]
486,打倒美国霸权
487,咋个拆？
488,我勒个去，这样明目张胆吗
489,你放P
490,特朗普上台大鹅威风了[捂脸][捂脸][捂脸]
491,干
492,[呲牙][呲牙][呲牙][呲牙][呲牙][呲牙][呲牙][呲牙][呲牙][呲牙][呲牙][呲牙][呲牙][呲牙][呲牙][呲牙][呲牙][呲牙]
493,不用拆，本来就是困境中无奈的抱团取暖。
494,既然如此，就应该关系再好一点[呲牙][呲牙][呲牙]
495,应该把美国灭了
496,世界之乱，都是美西方造成的
497,远亲不如近邻
498,最后放几句狠话  还有一个多月工作结束了
499,不是号称世界警察么 内心这么敏感
500,先解散北约在说[看]
501,不要当听笑话，他们真有办法能做到。明目张胆的去做
502,强盗逻辑！以美国为首的北约组织不是威胁了中俄和其他爱好和平国家的利益了吗？
503,[赞][赞][赞][玫瑰][玫瑰][玫瑰][图片表情]
504,知道痛了
505,建议把战火打到美佬本土去
506,为什么不打美国呢
507,[流泪][流泪][流泪][流泪][流泪][流泪]
508,流氓逻辑，见不得别人好
509,北约必须解体，这样威胁到了，全世界人民
510,强盗流氓逻辑
511,玩明牌了[捂脸][捂脸][捂脸]
512,牛逼
513,让他们害怕了
514,为啥要公开说出来[发呆]
515,你美国怎么做怎么变包括永远的道路也拆散不了中俄友谊共存长存的必然决心和坚定意志。
516,对！
517,说得对
518,都是利益关系，美国是金主爸爸，
519,中俄人民[击掌][击掌][击掌]
520,狼来了
521,二愣子一个
522,吃饱了，你是谁？不知道
523,小人国出小人，正常[捂脸]
524,北约威胁世界的和平，应该拆除[大笑][大笑][大笑][大笑]
525,同理，北约军事同盟严重危胁世界和平，应该解散！
526,公开发坏[捂脸]
527,一派胡言
528,公开的不要脸了他们
529,这是嫉妒羡慕恨[白眼]
530,它怕什么你就搞什么
531,挺吓人啊
532,没下
533,冷起来了。[呲牙]
534,[666][666][666][666]
535,明天可以
536,"没下
在下雨一点点
还没冷到下雪"
537,下个雪又不是啥不好的事，能不能换个音乐
538,天冷加衣[抱抱][抱抱][抱抱]
539,[赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞]
540,下雪了
541,坐等
542,@傅晓瑜 @绝版的暗恋
543,[赞][赞][赞][爱心][爱心][爱心]
544,[玫瑰]🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹
545,中国气象局迅速启动暴雪四级应急响应，针对即将到来的极端天气，展现出了高效应对能力。局地新增积雪可达15厘米，提醒公众需密切关注天气预报，做好防范准备。这一举措有助于减少灾害影响，保障人民安全，体现了气象部门的服务意识和责任感。
546,[红包][红包][红包]
547,跑神。起来早[赞][赞][赞][赞][赞][赞]
548,[比心][流泪][尬笑][尬笑][尬笑]
549,睡公园你说冷吗[捂脸]
550,[爱心][爱心][爱心][玫瑰][玫瑰][玫瑰][感谢][感谢][感谢]
551,[鼓掌][赞]
552,[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌]
553,文静[赞][赞][赞]
554,咋回家了
555,回家了
556,音乐和耳机不离身大概就是安全感吧😋
557,记得穿秋裤呦[赞][赞]
558,注意保暖哦
559,怪不得武汉也冷了
560,洁
561,傻
562,[呲牙][呲牙][呲牙][666][666][666][666][666][666][666][666][666]
563,[咖啡][咖啡]
564,牡丹江一点没下
565,还没下 刚刚显示凌晨3：00下 现在又没了
566,[比心][比心][比心][平安果][平安果][平安果]
567,寒潮是小事，小日本免签才是国家大事。
568,[舔屏][舔屏][啤酒][啤酒]
569,可怜的我还穿短袖[捂脸][捂脸][捂脸]
570,我们这雨都没下
571,[感谢][感谢][感谢]愿一切安好！
572,[色][色][色]
573,都是吃货
574,@你⁷⁸⁷螺蛳粉ʚ 你还好吗[微笑袋鼠][微笑袋鼠][微笑袋鼠]
575,[爱心][爱心][爱心][玫瑰][玫瑰][玫瑰]
576,少出去，多穿点[比心][比心][比心]
577,你那里下雪了么
578,你最能干[灵机一动]
579,下雪了 二姐
580,做牛马的快乐[捂脸][捂脸][捂脸]
581,[赞][赞][赞][赞][爱心][爱心][爱心][爱心][鼓掌][鼓掌][鼓掌][鼓掌][666][666][666][666][图片表情]
582,[赞][赞][赞][赞][赞][赞][赞][赞][赞][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][图片表情]
583,[赞][赞][赞][赞][赞][赞][赞][图片表情]
584,[赞][赞][赞][赞][赞][赞][赞][赞][赞][爱心][爱心][爱心][玫瑰][玫瑰][玫瑰]
585,[赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][爱心][爱心][爱心][爱心][爱心][爱心][图片表情]
586,[比心][比心][比心][玫瑰][玫瑰][玫瑰][玫瑰][图片表情]
587,[赞][赞][赞][赞][赞][赞]早上好
588,[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][赞][赞][赞][赞][赞][赞]
589,[发怒][发怒][发怒][震惊][震惊][震惊][震惊][震惊][震惊][震惊][震惊][震惊][震惊][震惊][震惊]
590,不要说话、不要警告，直接开打
591,下暴雪不可怕，可怕的是我这边几十年不下雪
592,暴雪在哪呢！大雪呢！东北不怕下雪，怕下雨[捂脸]
593,@.
594,道歉有用，要警察干嘛？
595,真狠毒
596,欺负穷人
597,那个女人的抖音多少
598,怎么处理的？
599,就是它[火][火][火][火][火][火]
600,@货拉拉 [装傻]
601,上海保时捷倒闭吧[玫瑰][玫瑰]六佰都付不起[捂脸]
602,保时捷店大欺客说处理完了细品
603,随便谁都能封号吗？
604,号解封没得，这是关键
605,刷到司机的视频没有道歉就赔了2000
606,上海的就是这样看不起外地人。
607,关键老外打了他
608,把他赶出中国。
609,今晚吃什么科技狠活
610,都已经要靠拼命来赚钱治病，还被人这要对待，4儿子店的，真不怕死
611,全国都不要买
612,[鼓掌][鼓掌][赞]
613,应该把老外驱逐出境
614,我想知道600块钱能不能买保时捷？
615,司机至少靠自己辛勤汗水赚钱
616,太廉价的道歉，或者说是一文不值的道歉。
617,保时捷？这下“保失节”了
618,600元该不该付？
619,司机和货拉拉是合作关系 不是员工哦
620,货拉拉哪有员工？
621,只要被举报，最起码被罚款。有的人就是利用这一点拿捏你。
622,[666]
623,保时捷的声明，各种借口
624,欺负人[捂脸]
625,以后有钱都不会买保时捷的。
626,前有五彩迈巴赫 后有保时捷付不起搬运费
627,看了视频也看了回应。感觉就是以弱欺人
628,强制和解！[干饭人]
629,能一样吗，顺丰是给员工发工资的，货拉拉只会跟车主要服务费，还是货拉拉技高一筹
630,怕啦？
631,货拉拉老板没顺丰的实力。他不敢
632,[尬笑]保时捷我不知道，同胞什么样我还是清楚的[黑脸]评论区留言，大家怎么看？
633,你都不看后续么？据说司机被控被迫签字
634,受不了啊，都是帮保时捷的，600块都缺
635,抢作者的沙发
636,[看][看][看]这热度[不看][不看][不看]路过路过
637,店大欺客
638,保时捷是租的吧[黑脸]
639,看吧这就是高贵的保时捷。
640,[呲牙][呲牙]
641,顶起
642,货拉拉这种平台，司机杀人的心都有，
643,平台没有讲理的地方
644,是我就直接拉走了[看]
645,对对对 无良平台，单价没有下限
646,费话
647,说了你这么多感觉什么都没说
648,保时捷用户太欺负人了！[赞][赞][赞][赞][比心][比心][比心]
649,预定600，但是也不能漫天要价.要合理。
650,但是，平台不会把师傅当人看的你可以去试试，身处其中才能明白到底为什么师傅会那样做，货拉拉宁可避而不见也不会出来说什么，因为，这不是唯一一个[捂脸]
651,牛逼[赞]
652,以前做业务时接过一单，客户开保时捷的，熟人介绍，价格也说好的，所以我订金都没收，做好了收款时赖账，明说凭什么给钱，欺负我一个外地女孩子在那里无依无靠，客户两夫妻那嘴脸我至今记得，钱很困难要到了，痛哭好久，后面熟人知道了问我为什么不打电话跟他说，我说他俩夫妻直接从我手里抢东西还打我手，整个人都懵掉了，长那么大第一次遇到那种事
653,。
654,关键到现场后人家老外还打他
655,嘎了几个不让人活
656,保时捷评论区集结了
657,到处出命案，不自己想想吗
658,哎
659,道歉有什么用？司机的账号恢复了吗？
660,平台的问题很大
661,[发怒]
662,说白了都是中国人坑害自己认。在保时捷上个班以为自己就牛逼了[捂脸][捂脸][捂脸]
663,🐮[啤酒]
664,不出公告还不知道，保时捷拉偏架了。
665,草
666,接下来接着道歉。
667,如果是央企的话？？？？？？？？
668,说的太对了
669,@货拉拉
670,一定要记得，先掏钱再卸货
671,货拉拉官方回应一下，封号的原因？个人认为货拉拉导致升级原因？
672,学会甩锅了，还合作方人员
673,平台有漏洞
