id,view,comment,share
199,0.0,1.041392685158225,0.9542425094393249
200,0.0,0.47712125471966244,0.3010299956639812
201,2.1818435879447726,2.8870543780509568,2.406540180433955
202,3.090610707828407,2.546542663478131,2.167317334748176
203,1.505149978319906,2.6848453616444123,3.752202153176521
204,4.053040008642746,2.4313637641589874,2.3443922736851106
205,0.0,1.041392685158225,0.0
206,6.453217859595027,3.117602691690084,2.6541765418779604
207,4.098505283201315,2.2329961103921536,1.2787536009528289
208,4.8612475742707675,2.0211892990699383,1.5314789170422551
209,3.2322335211147335,1.1760912590556813,0.47712125471966244
210,4.058539897939781,2.271841606536499,1.8692317197309762
211,3.9989999722183205,1.3010299956639813,0.9542425094393249
212,3.288696260590256,0.6020599913279624,0.3010299956639812
213,3.6729286904427223,1.2041199826559248,0.7781512503836436
214,1.8388490907372552,1.255272505103306,1.0791812460476249
215,0.0,1.5440680443502757,1.0
216,3.2119210843085093,1.8573324964312685,2.089905111439398
217,5.243950349056823,3.579326203755255,0.3010299956639812
218,3.2440295890300215,0.6989700043360189,0.3010299956639812
219,3.1740598077250253,1.0,1.3424226808222062
220,2.929418925714293,1.2304489213782739,1.0
221,4.535888810090082,0.6989700043360189,0.6020599913279624
222,2.6334684555795866,1.3222192947339193,0.6989700043360189
223,0.0,1.8260748027008264,1.4471580313422192
224,3.367169488534681,1.7075701760979363,2.1958996524092336
225,2.2329961103921536,1.4313637641589874,1.0
226,2.230448921378274,0.7781512503836436,0.47712125471966244
227,0.0,1.4771212547196624,0.7781512503836436
228,0.0,1.3010299956639813,1.1139433523068367
229,5.261424657966625,1.792391689498254,0.9030899869919435
230,0.0,1.4771212547196624,1.2304489213782739
231,0.0,0.3010299956639812,0.0
232,0.0,1.4471580313422192,1.0
233,2.574031267727719,1.255272505103306,0.9030899869919435
234,1.6989700043360187,1.3424226808222062,0.6989700043360189
235,2.9800033715837464,0.0,0.7781512503836436
236,4.18514535767565,2.0253058652647704,2.615950051656401
237,5.387063983270872,2.0492180226701815,3.1132746924643504
238,5.746693346129483,2.6522463410033232,1.146128035678238
239,2.4668676203541096,1.8864907251724818,1.7403626894942439
240,4.290301787305674,1.845098040014257,2.143014800254095
241,3.473194909204938,2.2121876044039577,0.6020599913279624
242,5.888699437003226,2.5224442335063197,2.3560258571931225
243,5.244843437651809,2.0718820073061255,1.0
244,0.0,1.7403626894942439,0.47712125471966244
245,3.6026025204202563,1.8325089127062364,0.0
246,3.4879863311293935,2.2278867046136734,2.1583624920952498
247,2.677606952720493,0.7781512503836436,1.1760912590556813
248,3.5317343092765503,1.7853298350107671,1.99563519459755
249,2.1789769472931693,1.6127838567197355,0.0
250,2.4099331233312946,1.8976270912904414,1.968482948553935
251,0.0,1.8129133566428555,1.4771212547196624
252,3.4649364291217326,0.8450980400142568,1.255272505103306
253,0.0,1.919078092376074,0.6989700043360189
254,2.503790683057181,1.3617278360175928,0.3010299956639812
255,2.376576957056512,1.2787536009528289,0.0
256,3.8276922886744456,1.806179973983887,1.1760912590556813
257,2.9731278535996988,2.5289167002776547,0.3010299956639812
258,4.249222823996674,1.0,1.3010299956639813
259,0.0,1.5440680443502757,0.0
260,0.0,1.5314789170422551,0.47712125471966244
261,0.0,1.255272505103306,1.9912260756924949
262,0.0,1.8129133566428555,0.3010299956639812
263,0.0,2.0293837776852097,0.3010299956639812
264,2.075546961392531,1.7781512503836436,1.6901960800285136
265,0.0,0.6989700043360189,0.0
266,0.0,0.9030899869919435,0.0
267,0.0,1.6901960800285136,0.0
268,0.0,1.6532125137753437,0.0
269,0.0,1.3222192947339193,2.3636119798921444
270,4.162325389190677,1.380211241711606,2.6148972160331345
271,3.6098077693287025,1.1760912590556813,1.9493900066449128
272,4.057057208637422,1.2041199826559248,1.3424226808222062
273,3.363235804483694,0.6989700043360189,1.6334684555795866
274,2.912753303671323,1.9395192526186185,2.184691430817599
275,0.0,1.806179973983887,2.230448921378274
276,2.8573324964312685,1.3617278360175928,1.3424226808222062
277,3.2314695904306814,1.6334684555795866,1.146128035678238
278,0.0,1.5314789170422551,1.1139433523068367
279,0.0,1.1139433523068367,0.0
280,3.8013350956745464,0.8450980400142568,1.2304489213782739
281,0.0,0.8450980400142568,0.0
282,4.093386660001371,1.414973347970818,1.2787536009528289
283,3.936312633662193,0.3010299956639812,0.47712125471966244
284,0.0,0.9030899869919435,0.9542425094393249
285,0.0,0.3010299956639812,0.0
286,0.0,0.3010299956639812,0.3010299956639812
287,0.0,1.0,0.6020599913279624
288,3.629715332647132,1.5314789170422551,1.1760912590556813
289,5.476948950399224,2.041392685158225,1.1139433523068367
290,4.545406089684553,1.1760912590556813,1.4313637641589874
291,0.0,1.0,0.6989700043360189
292,0.8450980400142568,0.3010299956639812,0.0
293,2.167317334748176,1.9395192526186185,1.7634279935629373
294,5.754072991378797,4.118793627944349,3.69284691927723
295,4.648847708372894,1.8129133566428555,1.0
296,0.0,2.1958996524092336,0.7781512503836436
297,1.8573324964312685,1.414973347970818,0.47712125471966244
298,3.165541076722373,2.0791812460476247,1.6812412373755872
299,4.805697911099302,2.673941998634088,1.8129133566428555
300,0.0,0.6989700043360189,0.0
301,0.3010299956639812,2.416640507338281,1.2787536009528289
302,0.0,1.806179973983887,0.9030899869919435
303,0.0,1.6232492903979006,0.6989700043360189
304,0.0,1.4771212547196624,0.3010299956639812
305,0.0,2.204119982655925,1.0
306,0.0,2.359835482339888,1.2787536009528289
307,0.0,2.089905111439398,1.3424226808222062
308,0.0,2.1398790864012365,1.5314789170422551
309,0.0,2.03342375548695,1.2304489213782739
310,0.0,1.863322860120456,1.0
311,0.0,2.0170333392987803,1.2041199826559248
312,0.0,1.1760912590556813,0.6020599913279624
313,0.0,1.806179973983887,1.0
314,0.0,1.7075701760979363,0.47712125471966244
315,0.0,1.5563025007672873,0.0
316,0.0,1.1139433523068367,0.0
317,0.0,0.7781512503836436,0.47712125471966244
318,0.0,1.041392685158225,0.0
319,4.792937716578812,1.806179973983887,1.8195439355418688
320,5.578509704443321,3.474653253362063,3.3352572564345317
321,0.0,2.322219294733919,2.1271047983648077
322,5.316812940022047,2.6711728427150834,2.3404441148401185
323,0.47712125471966244,0.6989700043360189,0.6020599913279624
324,3.752355804153501,1.2041199826559248,1.0791812460476249
325,3.5140161804006493,2.5211380837040362,1.9242792860618816
326,4.220291185665156,1.9344984512435677,3.832253370197008
327,6.284491869180079,2.7671558660821804,1.2787536009528289
328,4.332579835105698,1.3222192947339193,0.47712125471966244
329,6.164353153246309,3.153204900084284,2.710963118995276
330,5.1072133625602545,3.3991543339582164,2.837588438235511
331,6.150658520737755,3.0557604646877348,1.380211241711606
332,3.895146189375992,1.5185139398778875,0.9030899869919435
333,5.129873494225855,2.1789769472931693,1.8512583487190752
334,4.166045087851225,1.5797835966168101,1.6989700043360187
335,3.8729134416203954,1.6232492903979006,1.255272505103306
336,5.960626296559205,3.1547282074401557,2.9822712330395684
337,2.9929950984313414,1.3222192947339193,1.2304489213782739
338,4.115144351793107,1.8808135922807914,1.2787536009528289
339,3.2979792441593623,0.47712125471966244,0.6020599913279624
340,0.0,1.7481880270062005,1.9344984512435677
341,3.6181527333785195,0.6020599913279624,0.3010299956639812
342,0.0,0.7781512503836436,0.0
343,4.1331555381979905,1.8864907251724818,1.7160033436347992
344,5.613699146970618,2.3404441148401185,1.6901960800285136
345,4.491375703107734,1.6020599913279625,2.1583624920952498
346,5.662542519313069,2.552668216112193,1.5563025007672873
347,3.2347702951609163,2.110589710299249,1.0791812460476249
348,3.6489451821656727,1.792391689498254,1.041392685158225
349,2.4653828514484184,1.414973347970818,0.6020599913279624
350,0.0,1.2787536009528289,1.6532125137753437
351,0.0,0.0,0.0
352,0.0,1.3222192947339193,0.0
353,4.421390017067081,1.2304489213782739,2.436162647040756
354,1.6020599913279625,2.5276299008713385,2.545307116465824
355,1.8573324964312685,1.5185139398778875,1.7634279935629373
356,3.7547304690237535,2.4756711883244296,3.0519239160461065
357,0.0,2.167317334748176,2.2671717284030137
358,3.1095785469043866,1.9294189257142929,1.5314789170422551
359,0.0,1.5563025007672873,2.278753600952829
360,0.0,3.9950645341561417,4.690630157507832
361,2.424881636631067,1.380211241711606,1.4313637641589874
362,3.9967742708613048,1.0,1.6232492903979006
363,4.075510464524414,0.9542425094393249,1.3010299956639813
364,5.192756962848192,2.380211241711606,1.806179973983887
365,0.0,0.0,0.0
366,3.707229419327294,1.6232492903979006,2.399673721481038
367,5.460708455085232,2.1903316981702914,0.7781512503836436
368,5.387380926770457,2.1903316981702914,2.8221680793680175
369,5.2980535883112765,2.093421685162235,1.2041199826559248
370,2.6919651027673606,2.4456042032735974,3.343014497150768
371,4.9703933720796005,1.9030899869919435,1.7853298350107671
372,4.34183005692051,2.5490032620257876,2.164352855784437
373,6.38905811774548,3.3296012483565187,3.0472748673841794
374,3.0580462303952816,1.414973347970818,0.8450980400142568
375,4.9702352658773385,1.7634279935629373,1.041392685158225
376,3.5335178620169674,0.0,0.3010299956639812
377,0.0,1.0791812460476249,2.220108088040055
378,3.2528530309798933,1.4771212547196624,2.110589710299249
379,4.194847219631444,1.0,0.0
380,6.525743653036357,2.093421685162235,1.7781512503836436
381,5.829182796927528,3.068556895072363,2.380211241711606
382,5.931211157975632,1.7993405494535817,2.2600713879850747
383,4.975730426893796,1.255272505103306,1.568201724066995
384,5.525493130452165,2.361727836017593,2.3873898263387296
385,3.81544491624435,1.591064607026499,1.591064607026499
386,4.185457157401926,1.6434526764861874,1.146128035678238
387,2.9390197764486663,1.8195439355418688,1.1760912590556813
388,2.9929950984313414,0.3010299956639812,0.0
389,5.43550036024538,1.9030899869919435,2.1072099696478683
390,1.3010299956639813,1.3010299956639813,1.3617278360175928
391,2.3242824552976926,1.4771212547196624,0.6020599913279624
392,0.0,2.012837224705172,2.3324384599156054
393,0.0,1.0,0.3010299956639812
394,5.074059055376541,1.1139433523068367,1.7781512503836436
395,0.0,1.2787536009528289,1.7242758696007892
396,5.197498340109117,1.3617278360175928,1.5563025007672873
397,2.7671558660821804,2.1522883443830563,2.220108088040055
398,0.0,0.0,0.0
399,6.711759749204467,3.3176455432211585,2.3710678622717363
400,3.6262376851469003,1.2041199826559248,0.47712125471966244
401,4.309630167425898,0.8450980400142568,1.0
402,0.0,0.7781512503836436,0.47712125471966244
403,5.276413546549782,1.9590413923210936,1.591064607026499
404,0.0,1.3979400086720377,2.143014800254095
405,6.860808048110607,2.6384892569546374,3.0507663112330423
406,1.146128035678238,0.0,0.0
407,2.722633922533812,1.0791812460476249,1.5185139398778875
408,5.565838377386505,2.4409090820652177,2.2095150145426308
409,5.233237318108381,2.444044795918076,1.5563025007672873
410,3.629919035503542,1.5563025007672873,0.3010299956639812
411,5.957632664055748,2.73559889969818,2.7134905430939424
412,4.108801724122026,0.8450980400142568,0.7781512503836436
413,1.041392685158225,1.4771212547196624,0.0
414,3.040602340114073,1.0,0.0
415,4.063483478027528,1.5563025007672873,1.255272505103306
416,0.0,1.2304489213782739,0.9030899869919435
417,0.0,0.7781512503836436,0.7781512503836436
418,1.9030899869919435,1.3979400086720377,0.0
419,0.6989700043360189,0.6989700043360189,0.0
420,4.637929805023515,2.75815462196739,3.0346284566253203
421,5.511088878038484,2.404833716619938,2.5289167002776547
422,5.177397965310998,2.7331972651065692,1.8976270912904414
423,4.991456456546437,2.2576785748691846,1.9294189257142929
424,4.869542657145606,2.3891660843645326,2.12057393120585
425,5.430568438308973,2.2624510897304293,2.1986570869544226
426,3.874771637184298,2.103803720955957,2.8750612633917
427,5.0968300954707475,2.8959747323590648,1.6989700043360187
428,4.3855705277254655,1.919078092376074,2.041392685158225
429,5.333286021554434,2.5634810853944106,2.4955443375464483
430,5.345542317812636,2.167317334748176,2.5899496013257077
431,4.2383723290283255,1.414973347970818,1.3424226808222062
432,5.4601939861320865,2.173186268412274,1.4313637641589874
433,4.518645524330312,2.3541084391474008,1.7558748556724915
434,5.002174704346769,2.806179973983887,1.863322860120456
435,4.0127528874912155,1.7708520116421442,1.380211241711606
436,3.4730488050885375,0.47712125471966244,0.47712125471966244
437,5.358933717614374,2.7193312869837265,2.6009728956867484
438,0.0,0.8450980400142568,0.3010299956639812
439,5.548566294147587,2.9370161074648142,3.7561033715851058
440,4.905018310092589,2.12057393120585,2.9273703630390235
441,3.518777068926775,2.5538830266438746,3.7023443583557687
442,3.9472376078706666,1.3222192947339193,2.1072099696478683
443,2.9845273133437926,2.3483048630481607,3.368286884902131
444,0.0,3.420120848085703,5.114327366059777
445,5.054448343761228,1.7481880270062005,1.6334684555795866
446,3.250907699700856,1.3979400086720377,1.6989700043360187
447,3.8312296938670634,1.146128035678238,1.0
448,4.975229550231684,2.1702617153949575,2.929929560084588
449,3.3081373786380386,2.05307844348342,3.0565237240791006
450,2.6009728956867484,0.6020599913279624,0.0
451,0.0,1.591064607026499,2.5658478186735176
452,4.800696462548689,1.7708520116421442,1.9637878273455553
453,4.0478198278165936,1.6127838567197355,2.637489729512511
454,3.4787107555127594,1.1139433523068367,1.7708520116421442
455,3.1351326513767748,0.0,0.0
456,4.044970705292769,0.9542425094393249,0.0
457,3.785614524946824,1.505149978319906,0.8450980400142568
458,0.0,1.6232492903979006,1.3222192947339193
459,5.647877627509393,3.396548037987132,2.1367205671564067
460,3.7409150764812824,1.7242758696007892,0.7781512503836436
461,0.0,0.6989700043360189,0.6989700043360189
462,0.0,4.713717291453225,5.543230910963457
463,3.348499570283838,1.5563025007672873,2.060697840353612
464,4.296774846740312,2.3783979009481375,2.8432327780980096
465,3.0909630765957314,3.2833012287035497,4.01203535914953
466,4.3152143931652605,2.2013971243204513,2.0293837776852097
467,5.4178634609894525,2.1760912590556813,1.7853298350107671
468,6.189058612059833,3.787672964687493,4.10061175283379
469,3.0704073217401198,1.9542425094393248,2.5024271199844326
470,4.329519912185871,2.037426497940624,2.24551266781415
471,2.6020599913279625,1.3424226808222062,1.568201724066995
472,5.117307761600353,2.9661417327390325,2.3138672203691533
473,3.433609843323718,1.7558748556724915,3.030599721965951
474,3.55339751012388,1.6334684555795866,2.1986570869544226
475,2.4742162640762553,0.6020599913279624,0.9542425094393249
476,2.586587304671755,1.3010299956639813,1.2304489213782739
477,3.2119210843085093,1.9344984512435677,2.73559889969818
478,0.0,2.4913616938342726,2.741151598851785
479,0.0,3.3422252293607904,3.57611089412084
480,0.0,1.3424226808222062,1.3010299956639813
481,0.0,1.1760912590556813,2.089905111439398
482,0.0,2.0,2.6627578316815743
483,2.5010592622177517,1.255272505103306,1.863322860120456
484,0.0,2.2380461031287955,3.1550322287909704
485,2.2329961103921536,2.8887409606828927,3.364926033789976
486,0.0,1.8864907251724818,2.851869600729766
487,0.0,0.0,0.3010299956639812
488,0.0,1.255272505103306,2.0969100130080562
489,4.245142372652961,1.8808135922807914,3.286456469746983
490,4.011570443597278,2.406540180433955,2.4683473304121573
491,2.9283958522567137,2.0211892990699383,3.6114046377115936
492,0.0,0.47712125471966244,0.6989700043360189
493,3.913919764951466,0.8450980400142568,0.7781512503836436
494,6.363973929097113,2.9185545305502734,3.725094521081469
495,4.734567823983764,1.3617278360175928,2.5563025007672873
496,5.282050833762836,2.2648178230095364,1.6127838567197355
497,4.29924572803494,1.5314789170422551,1.9731278535996986
498,5.593808678458966,2.2121876044039577,2.164352855784437
499,6.247024388956332,2.4927603890268375,3.5422027824340283
500,3.710878617685173,1.9444826721501687,3.287577809078705
501,6.157999221765085,2.718501688867274,3.6875289612146345
502,5.5334085118187835,2.593286067020457,3.3675422735205767
503,0.0,1.146128035678238,1.7853298350107671
504,4.820470756818972,3.28668096935493,4.177449920971825
505,5.005485098439337,1.7160033436347992,1.8325089127062364
506,1.4471580313422192,0.6020599913279624,1.255272505103306
507,4.395518593563363,0.47712125471966244,0.6020599913279624
508,3.125806458139527,1.7558748556724915,1.8920946026904804
509,6.0064194012241,2.6053050461411096,2.7528164311882715
510,0.0,2.1958996524092336,2.41161970596323
511,6.142047966412597,2.946452265013073,2.0718820073061255
512,4.25355606722012,2.290034611362518,2.12057393120585
513,4.044226077112683,1.6532125137753437,1.7075701760979363
514,4.450233707532753,1.7853298350107671,1.9912260756924949
515,5.467793029785662,1.8195439355418688,1.5797835966168101
516,5.906161504876456,2.03342375548695,1.4471580313422192
517,4.562007207036461,1.2041199826559248,1.4913616938342726
518,3.433289685195026,1.380211241711606,1.0
519,3.129367595722986,2.1702617153949575,2.03342375548695
520,5.00968880020448,2.2121876044039577,2.478566495593843
521,5.145271010067968,2.1172712956557644,1.3424226808222062
522,4.982275756916859,2.991226075692495,2.942008053022313
523,4.328990855449429,1.7853298350107671,1.2787536009528289
524,3.0884904701823963,1.3617278360175928,0.7781512503836436
525,0.0,1.5185139398778875,1.5314789170422551
526,0.0,1.1139433523068367,1.6020599913279625
527,0.3010299956639812,1.7634279935629373,1.5440680443502757
528,4.597750017625844,0.8450980400142568,0.0
529,0.0,0.9542425094393249,0.6989700043360189
530,1.7853298350107671,0.9030899869919435,0.0
531,1.380211241711606,0.6989700043360189,0.6020599913279624
532,2.3138672203691533,0.0,0.0
533,4.3990157256487645,1.4313637641589874,1.5314789170422551
534,0.0,1.380211241711606,1.7403626894942439
535,0.0,1.041392685158225,0.8450980400142568
536,0.0,0.6989700043360189,0.3010299956639812
537,3.8901414600645774,2.2624510897304293,2.164352855784437
